time [s],m [kg],Uint energy [J],m_dot vent [kg/s],U int energy solids [J],Q_amb [W],Q_iHEX [W],u_int h2 [J/kg],h H2 [J/kg],T H2 [K],rho H2 [kg/m3],P H2 [Pa],T solids [K],Q oHEX [W]
6449,59.81062933,22697735.6,0,473996.8666,25,7116.526659,379493.2971,484982.8625,40.13669801,18.95921302,2000000,39.93603741,24334.2295
6450,59.78724626,22693408.77,0,474124.3707,25,7118.253791,379569.3482,485100.1709,40.14119528,18.95180089,2000000,39.94014529,24333.05642
6451,59.76386319,22689080.75,0,474252.0526,25,7119.983304,379645.4388,485217.5512,40.14569835,18.94438875,2000000,39.94425819,24331.88262
6452,59.74048013,22684751.53,0,474379.9125,25,7121.715201,379721.569,485335.0033,40.15020721,18.93697662,2000000,39.94837611,24330.7081
6453,59.71709706,22680421.13,0,474507.9508,25,7123.449486,379797.7388,485452.5275,40.15472189,18.92956448,2000000,39.95249906,24329.53285
6454,59.693714,22676089.53,0,474636.1678,25,7125.186162,379873.9484,485570.1238,40.15924238,18.92215234,2000000,39.95662705,24328.35689
6455,59.67033093,22671756.73,0,474764.5637,25,7126.925232,379950.1977,485687.7923,40.1637687,18.91474021,2000000,39.96076008,24327.18021
6456,59.64694786,22667422.75,0,474893.139,25,7128.666699,380026.4868,485805.533,40.16830086,18.90732807,2000000,39.96489817,24326.0028
6457,59.6235648,22663087.58,0,475021.8939,25,7130.410567,380102.8158,485923.3462,40.17283886,18.89991593,2000000,39.96904132,24324.82467
6458,59.60018173,22658751.21,0,475150.8287,25,7132.156839,380179.1847,486041.2318,40.17738272,18.8925038,2000000,39.97318953,24323.64581
6459,59.57679867,22654413.66,0,475279.9437,25,7133.905517,380255.5935,486159.1899,40.18193244,18.88509166,2000000,39.97734282,24322.46623
6460,59.5534156,22650074.91,0,475409.2394,25,7135.656607,380332.0424,486277.2207,40.18648804,18.87767953,2000000,39.9815012,24321.28592
6461,59.53003254,22645734.98,0,475538.7159,25,7137.41011,380408.5314,486395.3243,40.19104952,18.87026739,2000000,39.98566466,24320.10489
6462,59.50664947,22641393.86,0,475668.3736,25,7139.166029,380485.0605,486513.5007,40.19561688,18.86285525,2000000,39.98983323,24318.92312
6463,59.4832664,22637051.55,0,475798.2128,25,7140.92437,380561.6298,486631.7501,40.20019015,18.85544312,2000000,39.99400689,24317.74063
6464,59.45988334,22632708.05,0,475928.2339,25,7142.685134,380638.2394,486750.0724,40.20476933,18.84803098,2000000,39.99818567,24316.5574
6465,59.43650027,22628363.36,0,476058.4371,25,7144.448324,380714.8892,486868.4679,40.20935442,18.84061885,2000000,40.00236958,24315.37345
6466,59.41311721,22624017.49,0,476188.8228,25,7146.213945,380791.5794,486986.9366,40.21394545,18.83320671,2000000,40.00655861,24314.18876
6467,59.38973414,22619670.43,0,476319.3914,25,7147.982,380868.31,487105.4786,40.21854241,18.82579457,2000000,40.01075277,24313.00334
6468,59.36635107,22615322.18,0,476450.143,25,7149.752491,380945.081,487224.0939,40.22314532,18.81838244,2000000,40.01495208,24311.81719
6469,59.34296801,22610972.75,0,476581.0781,25,7151.525423,381021.8926,487342.7828,40.22775418,18.8109703,2000000,40.01915654,24310.6303
6470,59.31958494,22606622.13,0,476712.1969,25,7153.300798,381098.7447,487461.5453,40.232369,18.80355816,2000000,40.02336616,24309.44268
6471,59.29620188,22602270.33,0,476843.4998,25,7155.078621,381175.6375,487580.3814,40.2369898,18.79614603,2000000,40.02758094,24308.25431
6472,59.27281881,22597917.34,0,476974.9872,25,7156.858893,381252.5709,487699.2913,40.24161659,18.78873389,2000000,40.0318009,24307.06522
6473,59.24943574,22593563.16,0,477106.6593,25,7158.641619,381329.5451,487818.2751,40.24624936,18.78132176,2000000,40.03602604,24305.87538
6474,59.22605268,22589207.81,0,477238.5164,25,7160.426802,381406.56,487937.3328,40.25088814,18.77390962,2000000,40.04025637,24304.6848
6475,59.20266961,22584851.27,0,477370.5589,25,7162.214446,381483.6158,488056.4646,40.25553293,18.76649748,2000000,40.04449189,24303.49348
6476,59.17928655,22580493.54,0,477502.7872,25,7164.004553,381560.7125,488175.6705,40.26018374,18.75908535,2000000,40.04873262,24302.30142
6477,59.15590348,22576134.63,0,477635.2015,25,7165.797127,381637.8502,488294.9507,40.26484058,18.75167321,2000000,40.05297856,24301.10862
6478,59.13252042,22571774.54,0,477767.8021,25,7167.592172,381715.0288,488414.3052,40.26950345,18.74426108,2000000,40.05722972,24299.91508
6479,59.10913735,22567413.27,0,477900.5895,25,7169.389691,381792.2485,488533.7341,40.27417238,18.73684894,2000000,40.06148611,24298.72079
6480,59.08575428,22563050.82,0,478033.5639,25,7171.189687,381869.5094,488653.2376,40.27884737,18.7294368,2000000,40.06574774,24297.52575
6481,59.06237122,22558687.18,0,478166.7256,25,7172.992164,381946.8114,488772.8157,40.28352842,18.72202467,2000000,40.0700146,24296.32997
6482,59.03898815,22554322.37,0,478300.075,25,7174.797125,382024.1546,488892.4685,40.28821555,18.71461253,2000000,40.07428672,24295.13344
6483,59.01560509,22549956.37,0,478433.6125,25,7176.604573,382101.5392,489012.1961,40.29290876,18.70720039,2000000,40.07856409,24293.93617
6484,58.99222202,22545589.2,0,478567.3383,25,7178.414513,382178.965,489131.9987,40.29760807,18.69978826,2000000,40.08284673,24292.73814
6485,58.96883895,22541220.84,0,478701.2528,25,7180.226947,382256.4323,489251.8762,40.30231348,18.69237612,2000000,40.08713465,24291.53937
6486,58.94545589,22536851.3,0,478835.3562,25,7182.041879,382333.941,489371.8289,40.30702501,18.68496399,2000000,40.09142784,24290.33984
6487,58.92207282,22532480.59,0,478969.6491,25,7183.859312,382411.4913,489491.8567,40.31174267,18.67755185,2000000,40.09572633,24289.13956
6488,58.89868976,22528108.7,0,479104.1316,25,7185.679251,382489.0831,489611.9599,40.31646646,18.67013971,2000000,40.10003011,24287.93853
6489,58.87530669,22523735.63,0,479238.8041,25,7187.501697,382566.7165,489732.1384,40.32119639,18.66272758,2000000,40.1043392,24286.73674
6490,58.85192362,22519361.38,0,479373.667,25,7189.326655,382644.3917,489852.3924,40.32593247,18.65531544,2000000,40.1086536,24285.5342
6491,58.82854056,22514985.96,0,479508.7205,25,7191.154128,382722.1085,489972.722,40.33067472,18.64790331,2000000,40.11297332,24284.33091
6492,58.80515749,22510609.35,0,479643.9651,25,7192.98412,382799.8672,490093.1273,40.33542313,18.64049117,2000000,40.11729837,24283.12686
6493,58.78177443,22506231.58,0,479779.401,25,7194.816634,382877.6677,490213.6084,40.34017773,18.63307903,2000000,40.12162875,24281.92204
6494,58.75839136,22501852.62,0,479915.0287,25,7196.651674,382955.5101,490334.1654,40.34493852,18.6256669,2000000,40.12596448,24280.71647
6495,58.7350083,22497472.49,0,480050.8483,25,7198.489243,383033.3945,490454.7983,40.34970551,18.61825476,2000000,40.13030557,24279.51015
6496,58.71162523,22493091.19,0,480186.8604,25,7200.329344,383111.3209,490575.5073,40.35447871,18.61084263,2000000,40.13465201,24278.30306
6497,58.68824216,22488708.71,0,480323.0651,25,7202.171982,383189.2893,490696.2925,40.35925813,18.60343049,2000000,40.13900382,24277.0952
6498,58.6648591,22484325.06,0,480459.463,25,7204.01716,383267.3,490817.1539,40.36404379,18.59601835,2000000,40.143361,24275.88659
6499,58.64147603,22479940.23,0,480596.0542,25,7205.86488,383345.3528,490938.0917,40.36883568,18.58860622,2000000,40.14772357,24274.67721
6500,58.61809297,22475554.23,0,480732.8391,25,7207.715148,383423.4478,491059.106,40.37363381,18.58119408,2000000,40.15209153,24273.46707
6501,58.5947099,22471167.05,0,480869.8181,25,7209.567965,383501.5852,491180.1969,40.37843821,18.57378194,2000000,40.15646489,24272.25616
6502,58.57132683,22466778.71,0,481006.9916,25,7211.423337,383579.765,491301.3644,40.38324888,18.56636981,2000000,40.16084365,24271.04448
6503,58.54794377,22462389.19,0,481144.3598,25,7213.281265,383657.9871,491422.6086,40.38806582,18.55895767,2000000,40.16522783,24269.83204
6504,58.5245607,22457998.5,0,481281.9231,25,7215.141755,383736.2518,491543.9298,40.39288906,18.55154554,2000000,40.16961744,24268.61883
6505,58.50117764,22453606.64,0,481419.6819,25,7217.004809,383814.559,491665.3279,40.39771859,18.5441334,2000000,40.17401248,24267.40485
6506,58.47779457,22449213.6,0,481557.6365,25,7218.870432,383892.9088,491786.803,40.40255443,18.53672126,2000000,40.17841295,24266.1901
6507,58.45441151,22444819.4,0,481695.7872,25,7220.738625,383971.3012,491908.3554,40.40739658,18.52930913,2000000,40.18281887,24264.97457
6508,58.43102844,22440424.03,0,481834.1344,25,7222.609395,384049.7364,492029.9849,40.41224507,18.52189699,2000000,40.18723025,24263.75828
6509,58.40764537,22436027.48,0,481972.6785,25,7224.482742,384128.2144,492151.6919,40.41709989,18.51448486,2000000,40.1916471,24262.54121
6510,58.38426231,22431629.77,0,482111.4197,25,7226.358673,384206.7352,492273.4763,40.42196106,18.50707272,2000000,40.19606941,24261.32337
6511,58.36087924,22427230.89,0,482250.3585,25,7228.237189,384285.2988,492395.3382,40.42682858,18.49966058,2000000,40.2004972,24260.10475
6512,58.33749618,22422830.84,0,482389.4952,25,7230.118295,384363.9055,492517.2779,40.43170247,18.49224845,2000000,40.20493048,24258.88535
6513,58.31411311,22418429.62,0,482528.8301,25,7232.001994,384442.5551,492639.2953,40.43658274,18.48483631,2000000,40.20936926,24257.66518
6514,58.29073004,22414027.24,0,482668.3636,25,7233.88829,384521.2478,492761.3905,40.4414694,18.47742417,2000000,40.21381354,24256.44422
6515,58.26734698,22409623.69,0,482808.0961,25,7235.777186,384599.9837,492883.5637,40.44636245,18.47001204,2000000,40.21826333,24255.22249
6516,58.24396391,22405218.97,0,482948.0278,25,7237.668686,384678.7627,493005.815,40.45126191,18.4625999,2000000,40.22271864,24253.99998
6517,58.22058085,22400813.08,0,483088.1593,25,7239.562794,384757.585,493128.1445,40.45616779,18.45518777,2000000,40.22717948,24252.77668
6518,58.19719778,22396406.03,0,483228.4907,25,7241.459514,384836.4506,493250.5522,40.46108009,18.44777563,2000000,40.23164585,24251.55261
6519,58.17381471,22391997.82,0,483369.0224,25,7243.358848,384915.3595,493373.0383,40.46599883,18.44036349,2000000,40.23611777,24250.32775
6520,58.15043165,22387588.44,0,483509.7549,25,7245.260801,384994.3119,493495.6028,40.47092401,18.43295136,2000000,40.24059525,24249.1021
6521,58.12704858,22383177.89,0,483650.6884,25,7247.165377,385073.3078,493618.246,40.47585566,18.42553922,2000000,40.24507828,24247.87567
6522,58.10366552,22378766.18,0,483791.8234,25,7249.072578,385152.3472,493740.9678,40.48079377,18.41812709,2000000,40.24956688,24246.64845
6523,58.08028245,22374353.31,0,483933.1602,25,7250.982409,385231.4302,493863.7684,40.48573835,18.41071495,2000000,40.25406106,24245.42044
6524,58.05689939,22369939.27,0,484074.6991,25,7252.894874,385310.5569,493986.6478,40.49068943,18.40330281,2000000,40.25856083,24244.19165
6525,58.03351632,22365524.07,0,484216.4405,25,7254.809975,385389.7273,494109.6063,40.495647,18.39589068,2000000,40.26306618,24242.96207
6526,58.01013325,22361107.71,0,484358.3847,25,7256.727718,385468.9415,494232.6438,40.50061108,18.38847854,2000000,40.26757714,24241.73169
6527,57.98675019,22356690.18,0,484500.5322,25,7258.648104,385548.1995,494355.7606,40.50558167,18.3810664,2000000,40.27209371,24240.50052
6528,57.96336712,22352271.5,0,484642.8832,25,7260.571139,385627.5015,494478.9566,40.51055879,18.37365427,2000000,40.2766159,24239.26856
6529,57.93998406,22347851.65,0,484785.4382,25,7262.496826,385706.8474,494602.232,40.51554246,18.36624213,2000000,40.28114372,24238.03581
6530,57.91660099,22343430.65,0,484928.1975,25,7264.425168,385786.2373,494725.5869,40.52053266,18.35883,2000000,40.28567717,24236.80226
6531,57.89321792,22339008.48,0,485071.1615,25,7266.35617,385865.6714,494849.0215,40.52552943,18.35141786,2000000,40.29021626,24235.56791
6532,57.86983486,22334585.15,0,485214.3305,25,7268.289835,385945.1496,494972.5357,40.53053277,18.34400572,2000000,40.294761,24234.33277
6533,57.84645179,22330160.66,0,485357.7049,25,7270.226167,386024.672,495096.1298,40.53554268,18.33659359,2000000,40.29931141,24233.09683
6534,57.82306873,22325735.02,0,485501.2851,25,7272.165169,386104.2386,495219.8037,40.54055919,18.32918145,2000000,40.30386748,24231.86009
6535,57.79968566,22321308.21,0,485645.0714,25,7274.106845,386183.8497,495343.5577,40.54558229,18.32176932,2000000,40.30842923,24230.62255
6536,57.77630259,22316880.25,0,485789.0642,25,7276.0512,386263.5051,495467.3918,40.550612,18.31435718,2000000,40.31299666,24229.38421
6537,57.75291953,22312451.13,0,485933.2638,25,7277.998236,386343.2049,495591.3062,40.55564833,18.30694504,2000000,40.31756979,24228.14507
6538,57.72953646,22308020.85,0,486077.6707,25,7279.947958,386422.9493,495715.3009,40.5606913,18.29953291,2000000,40.32214862,24226.90512
6539,57.7061534,22303589.42,0,486222.2852,25,7281.900369,386502.7383,495839.376,40.5657409,18.29212077,2000000,40.32673315,24225.66437
6540,57.68277033,22299156.83,0,486367.1076,25,7283.855474,386582.5719,495963.5317,40.57079716,18.28470864,2000000,40.33132341,24224.42281
6541,57.65938727,22294723.09,0,486512.1384,25,7285.813275,386662.4502,496087.768,40.57586007,18.2772965,2000000,40.33591939,24223.18045
6542,57.6360042,22290288.18,0,486657.3779,25,7287.773778,386742.3733,496212.0851,40.58092966,18.26988436,2000000,40.34052111,24221.93728
6543,57.61262113,22285852.13,0,486802.8265,25,7289.736985,386822.3412,496336.483,40.58600593,18.26247223,2000000,40.34512857,24220.6933
6544,57.58923807,22281414.92,0,486948.4845,25,7291.7029,386902.354,496460.962,40.59108889,18.25506009,2000000,40.34974179,24219.44851
6545,57.565855,22276976.55,0,487094.3524,25,7293.671528,386982.4117,496585.522,40.59617856,18.24764795,2000000,40.35436076,24218.20291
6546,57.54247194,22272537.03,0,487240.4304,25,7295.642871,387062.5145,496710.1631,40.60127494,18.24023582,2000000,40.35898551,24216.9565
6547,57.51908887,22268096.36,0,487386.7191,25,7297.616935,387142.6623,496834.8856,40.60637804,18.23282368,2000000,40.36361603,24215.70927
6548,57.4957058,22263654.54,0,487533.2187,25,7299.593722,387222.8553,496959.6895,40.61148788,18.22541155,2000000,40.36825234,24214.46123
6549,57.47232274,22259211.56,0,487679.9296,25,7301.573237,387303.0935,497084.5749,40.61660447,18.21799941,2000000,40.37289444,24213.21238
6550,57.44893967,22254767.43,0,487826.8522,25,7303.555483,387383.377,497209.5419,40.6217278,18.21058727,2000000,40.37754234,24211.96271
6551,57.42555661,22250322.15,0,487973.987,25,7305.540465,387463.7058,497334.5906,40.62685791,18.20317514,2000000,40.38219606,24210.71222
6552,57.40217354,22245875.72,0,488121.3341,25,7307.528186,387544.0799,497459.7211,40.63199479,18.195763,2000000,40.3868556,24209.46092
6553,57.37879048,22241428.14,0,488268.8942,25,7309.518649,387624.4996,497584.9336,40.63713846,18.18835087,2000000,40.39152097,24208.20879
6554,57.35540741,22236979.41,0,488416.6674,25,7311.51186,387704.9647,497710.2281,40.64228893,18.18093873,2000000,40.39619217,24206.95585
6555,57.33202434,22232529.52,0,488564.6543,25,7313.507822,387785.4755,497835.6047,40.64744621,18.17352659,2000000,40.40086922,24205.70208
6556,57.30864128,22228078.49,0,488712.8551,25,7315.506538,387866.0319,497961.0637,40.65261031,18.16611446,2000000,40.40555212,24204.44749
6557,57.28525821,22223626.31,0,488861.2703,25,7317.508013,387946.634,498086.6049,40.65778123,18.15870232,2000000,40.41024089,24203.19208
6558,57.26187515,22219172.99,0,489009.9003,25,7319.512251,388027.2818,498212.2287,40.662959,18.15129018,2000000,40.41493553,24201.93584
6559,57.23849208,22214718.51,0,489158.7454,25,7321.519254,388107.9755,498337.9351,40.66814362,18.14387805,2000000,40.41963605,24200.67878
6560,57.21510901,22210262.89,0,489307.806,25,7323.529029,388188.7152,498463.7241,40.6733351,18.13646591,2000000,40.42434246,24199.42089
6561,57.19172595,22205806.12,0,489457.0825,25,7325.541577,388269.5007,498589.596,40.67853345,18.12905378,2000000,40.42905477,24198.16217
6562,57.16834288,22201348.2,0,489606.5753,25,7327.556904,388350.3324,498715.5507,40.68373869,18.12164164,2000000,40.43377298,24196.90262
6563,57.14495982,22196889.14,0,489756.2848,25,7329.575013,388431.2101,498841.5885,40.68895083,18.1142295,2000000,40.43849711,24195.64224
6564,57.12157675,22192428.93,0,489906.2114,25,7331.595908,388512.1339,498967.7094,40.69416986,18.10681737,2000000,40.44322717,24194.38103
6565,57.09819368,22187967.58,0,490056.3554,25,7333.619594,388593.104,499093.9136,40.69939582,18.09940523,2000000,40.44796315,24193.11899
6566,57.07481062,22183505.08,0,490206.7173,25,7335.646073,388674.1204,499220.2011,40.7046287,18.0919931,2000000,40.45270508,24191.85612
6567,57.05142755,22179041.44,0,490357.2974,25,7337.675351,388755.1831,499346.5721,40.70986852,18.08458096,2000000,40.45745296,24190.59241
6568,57.02804449,22174576.65,0,490508.0961,25,7339.70743,388836.2923,499473.0266,40.71511528,18.07716882,2000000,40.4622068,24189.32786
6569,57.00466142,22170110.72,0,490659.1138,25,7341.742315,388917.448,499599.5649,40.72036901,18.06975669,2000000,40.4669666,24188.06248
6570,56.98127836,22165643.65,0,490810.351,25,7343.780011,388998.6501,499726.1869,40.72562971,18.06234455,2000000,40.47173238,24186.79626
6571,56.95789529,22161175.44,0,490961.808,25,7345.82052,389079.899,499852.8929,40.73089739,18.05493241,2000000,40.47650415,24185.5292
6572,56.93451222,22156706.08,0,491113.4851,25,7347.863848,389161.1944,499979.6828,40.73617206,18.04752028,2000000,40.48128191,24184.2613
6573,56.91112916,22152235.59,0,491265.3829,25,7349.909997,389242.5367,500106.5569,40.74145374,18.04010814,2000000,40.48606568,24182.99256
6574,56.88774609,22147763.95,0,491417.5016,25,7351.958973,389323.9257,500233.5153,40.74674242,18.03269601,2000000,40.49085545,24181.72298
6575,56.86436303,22143291.17,0,491569.8417,25,7354.010779,389405.3617,500360.558,40.75203814,18.02528387,2000000,40.49565125,24180.45255
6576,56.84097996,22138817.25,0,491722.4037,25,7356.065418,389486.8445,500487.6851,40.75734089,18.01787173,2000000,40.50045308,24179.18128
6577,56.81759689,22134342.19,0,491875.1878,25,7358.122896,389568.3744,500614.8969,40.76265069,18.0104596,2000000,40.50526094,24177.90916
6578,56.79421383,22129865.99,0,492028.1944,25,7360.183216,389649.9514,500742.1933,40.76796755,18.00304746,2000000,40.51007486,24176.6362
6579,56.77083076,22125388.66,0,492181.4241,25,7362.246383,389731.5755,500869.5745,40.77329147,17.99563533,2000000,40.51489483,24175.36238
